Pedro Furtado;Jorge Bernardino;2001;2
Jorge Bernardino;Pedro Furtado;2002;4
Pedro Furtado;Jorge Bernardino;2002;4
Jorge Bernardino;Pedro Furtado;2003;2
Pedro Furtado;Jorge Bernardino;2003;2
Jorge Bernardino;Pedro Furtado;2014;16
Pedro Furtado;Jorge Bernardino;2014;16
Jorge Bernardino;Pedro Furtado;2015;10
Pedro Furtado;Jorge Bernardino;2015;10
Jorge Bernardino;Raquel Rute Duarte Almeida;2008;2
Raquel Rute Duarte Almeida;Jorge Bernardino;2008;2
Jorge Bernardino;Raquel Rute Duarte Almeida;2012;2
Raquel Rute Duarte Almeida;Jorge Bernardino;2012;2
Jorge Bernardino;Ricardo Jorge Santos;2004;4
Ricardo Jorge Santos;Jorge Bernardino;2004;4
Jorge Bernardino;Ricardo Jorge Santos;2005;2
Ricardo Jorge Santos;Jorge Bernardino;2005;2
Jorge Bernardino;Ricardo Jorge Santos;2006;2
Ricardo Jorge Santos;Jorge Bernardino;2006;2
Jorge Bernardino;Ricardo Jorge Santos;2007;4
Ricardo Jorge Santos;Jorge Bernardino;2007;4
Jorge Bernardino;Ricardo Jorge Santos;2008;2
Ricardo Jorge Santos;Jorge Bernardino;2008;2
Jorge Bernardino;Ricardo Jorge Santos;2009;6
Ricardo Jorge Santos;Jorge Bernardino;2009;6
Jorge Bernardino;Ricardo Jorge Santos;2010;2
Ricardo Jorge Santos;Jorge Bernardino;2010;2
Jorge Bernardino;Ricardo Jorge Santos;2011;10
Ricardo Jorge Santos;Jorge Bernardino;2011;10
Jorge Bernardino;Ricardo Jorge Santos;2012;10
Ricardo Jorge Santos;Jorge Bernardino;2012;10
Jorge Bernardino;Ricardo Jorge Santos;2013;8
Ricardo Jorge Santos;Jorge Bernardino;2013;8
Jorge Bernardino;Ricardo Jorge Santos;2014;2
Ricardo Jorge Santos;Jorge Bernardino;2014;2
Jorge Bernardino;Rui André Correia de Oliveira;2006;2
Rui André Correia de Oliveira;Jorge Bernardino;2006;2
Jorge Farinha;Luís Silva;2009;2
Luís Silva;Jorge Farinha;2009;2
Jorge Farinha;Oleg Lodygensky;2009;2
Oleg Lodygensky;Jorge Farinha;2009;2
Jorge Farinha;Patricio Domingues;2009;2
Patricio Domingues;Jorge Farinha;2009;2
Jorge Farinha;Patricio Domingues;2011;2
Patricio Domingues;Jorge Farinha;2011;2
Jorge Farinha;Péter Kacsuk;2009;2
Péter Kacsuk;Jorge Farinha;2009;2
Jorge Farinha;Zoltán Balaton;2009;2
Zoltán Balaton;Jorge Farinha;2009;2
Jorge Farinha;Zoltán Farkas;2009;2
Zoltán Farkas;Jorge Farinha;2009;2
Jorge Vieira;Marco Aurélio Costa;2003;2
Marco Aurélio Costa;Jorge Vieira;2003;2
Jorge Vieira;Marco Aurélio Costa;2008;4
Marco Aurélio Costa;Jorge Vieira;2008;4
Jorge Vieira;Marco Vieira;2008;8
Marco Vieira;Jorge Vieira;2008;8
Jorge Vieira;Marco Vieira;2012;2
Marco Vieira;Jorge Vieira;2012;2
Jorge Vieira;Pedro Furtado;2003;2
Pedro Furtado;Jorge Vieira;2003;2
Jorge Vieira;Raquel Rute Duarte Almeida;2008;2
Raquel Rute Duarte Almeida;Jorge Vieira;2008;2
Jorge Vieira;Raquel Rute Duarte Almeida;2012;2
Raquel Rute Duarte Almeida;Jorge Vieira;2012;2
José Carlos Bregieiro Ribeiro;Mário Alberto Zenha Rela;2006;2
Mário Alberto Zenha Rela;José Carlos Bregieiro Ribeiro;2006;2
José Carlos Bregieiro Ribeiro;Mário Alberto Zenha Rela;2007;8
Mário Alberto Zenha Rela;José Carlos Bregieiro Ribeiro;2007;8
José Carlos Bregieiro Ribeiro;Mário Alberto Zenha Rela;2008;4
Mário Alberto Zenha Rela;José Carlos Bregieiro Ribeiro;2008;4
José Carlos Bregieiro Ribeiro;Mário Alberto Zenha Rela;2009;4
Mário Alberto Zenha Rela;José Carlos Bregieiro Ribeiro;2009;4
José Carlos Bregieiro Ribeiro;Mário Alberto Zenha Rela;2010;4
Mário Alberto Zenha Rela;José Carlos Bregieiro Ribeiro;2010;4
José Carlos Bregieiro Ribeiro;Mário Alberto Zenha Rela;2013;2
Mário Alberto Zenha Rela;José Carlos Bregieiro Ribeiro;2013;2
José Carlos Bregieiro Ribeiro;Mário Alberto Zenha Rela;2014;4
Mário Alberto Zenha Rela;José Carlos Bregieiro Ribeiro;2014;4
José Carlos Bregieiro Ribeiro;Mário Alberto Zenha Rela;2015;2
Mário Alberto Zenha Rela;José Carlos Bregieiro Ribeiro;2015;2
José Carlos Coelho Martins da Fonseca;Marco Vieira;2006;2
Marco Vieira;José Carlos Coelho Martins da Fonseca;2006;2
José Carlos Coelho Martins da Fonseca;Marco Vieira;2007;8
Marco Vieira;José Carlos Coelho Martins da Fonseca;2007;8
José Carlos Coelho Martins da Fonseca;Marco Vieira;2008;6
Marco Vieira;José Carlos Coelho Martins da Fonseca;2008;6
José Carlos Coelho Martins da Fonseca;Marco Vieira;2009;4
Marco Vieira;José Carlos Coelho Martins da Fonseca;2009;4
José Carlos Coelho Martins da Fonseca;Marco Vieira;2010;4
Marco Vieira;José Carlos Coelho Martins da Fonseca;2010;4
José Carlos Coelho Martins da Fonseca;Marco Vieira;2012;2
Marco Vieira;José Carlos Coelho Martins da Fonseca;2012;2
José Carlos Coelho Martins da Fonseca;Marco Vieira;2013;2
Marco Vieira;José Carlos Coelho Martins da Fonseca;2013;2
José Carlos Coelho Martins da Fonseca;Marco Vieira;2014;6
Marco Vieira;José Carlos Coelho Martins da Fonseca;2014;6
José Carlos Coelho Martins da Fonseca;Marco Vieira;2015;2
Marco Vieira;José Carlos Coelho Martins da Fonseca;2015;2
José Cecílio;João Pedro Costa;2010;6
João Pedro Costa;José Cecílio;2010;6
José Cecílio;João Pedro Costa;2011;16
João Pedro Costa;José Cecílio;2011;16
José Cecílio;João Pedro Costa;2012;2
João Pedro Costa;José Cecílio;2012;2
José Cecílio;Pedro Furtado;2010;8
Pedro Furtado;José Cecílio;2010;8
José Cecílio;Pedro Furtado;2011;28
Pedro Furtado;José Cecílio;2011;28
José Cecílio;Pedro Furtado;2012;12
Pedro Furtado;José Cecílio;2012;12
José Cecílio;Pedro Furtado;2013;6
Pedro Furtado;José Cecílio;2013;6
José Feiteirinha;Juan F Prieto;2008;2
Juan F Prieto;José Feiteirinha;2008;2
José Feiteirinha;Luís Pureza;2006;2
Luís Pureza;José Feiteirinha;2006;2
José Feiteirinha;Mauro Pecchioli;2006;2
Mauro Pecchioli;José Feiteirinha;2006;2
José Feiteirinha;Mauro Pecchioli;2008;2
Mauro Pecchioli;José Feiteirinha;2008;2
José Feiteirinha;Niklas Lindman;2006;2
Niklas Lindman;José Feiteirinha;2006;2
José Feiteirinha;Paulo Marques;2006;2
Paulo Marques;José Feiteirinha;2006;2
José Feiteirinha;Pedro Bizarro;2008;2
Pedro Bizarro;José Feiteirinha;2008;2
José Luis Guerra da Rocha Nunes;João Carlos Cunha;2011;2
João Carlos Cunha;José Luis Guerra da Rocha Nunes;2011;2
José Luis Guerra da Rocha Nunes;João Carlos Cunha;2013;4
João Carlos Cunha;José Luis Guerra da Rocha Nunes;2013;4
José Luis Guerra da Rocha Nunes;João Carlos Cunha;2015;2
João Carlos Cunha;José Luis Guerra da Rocha Nunes;2015;2
José Luis Guerra da Rocha Nunes;Mário Alberto Zenha Rela;2011;2
Mário Alberto Zenha Rela;José Luis Guerra da Rocha Nunes;2011;2
José Luis Guerra da Rocha Nunes;Mário Alberto Zenha Rela;2013;4
Mário Alberto Zenha Rela;José Luis Guerra da Rocha Nunes;2013;4
José Luis Guerra da Rocha Nunes;Mário Alberto Zenha Rela;2015;2
Mário Alberto Zenha Rela;José Luis Guerra da Rocha Nunes;2015;2
José Luis Guerra da Rocha Nunes;Raul Barbosa;2011;2
Raul Barbosa;José Luis Guerra da Rocha Nunes;2011;2
José Luis Guerra da Rocha Nunes;Raul Barbosa;2013;4
Raul Barbosa;José Luis Guerra da Rocha Nunes;2013;4
João Brito;João Gabriel Silva;2004;2
João Gabriel Silva;João Brito;2004;2
João Carlos Cunha;João Gabriel Silva;1999;2
João Gabriel Silva;João Carlos Cunha;1999;2
João Carlos Cunha;João Gabriel Silva;2000;2
João Gabriel Silva;João Carlos Cunha;2000;2
João Carlos Cunha;João Gabriel Silva;2001;4
João Gabriel Silva;João Carlos Cunha;2001;4
João Carlos Cunha;João Gabriel Silva;2002;4
João Gabriel Silva;João Carlos Cunha;2002;4
João Carlos Cunha;Marco Vieira;2005;2
Marco Vieira;João Carlos Cunha;2005;2
João Carlos Cunha;Marco Vieira;2011;4
Marco Vieira;João Carlos Cunha;2011;4
João Carlos Cunha;Marco Vieira;2013;6
Marco Vieira;João Carlos Cunha;2013;6
João Carlos Cunha;Marco Vieira;2015;2
Marco Vieira;João Carlos Cunha;2015;2
João Carlos Cunha;Mário Alberto Zenha Rela;1999;2
Mário Alberto Zenha Rela;João Carlos Cunha;1999;2
João Carlos Cunha;Mário Alberto Zenha Rela;2000;2
Mário Alberto Zenha Rela;João Carlos Cunha;2000;2
João Carlos Cunha;Mário Alberto Zenha Rela;2001;2
Mário Alberto Zenha Rela;João Carlos Cunha;2001;2
João Carlos Cunha;Mário Alberto Zenha Rela;2002;4
Mário Alberto Zenha Rela;João Carlos Cunha;2002;4
João Carlos Cunha;Mário Alberto Zenha Rela;2005;6
Mário Alberto Zenha Rela;João Carlos Cunha;2005;6
João Carlos Cunha;Mário Alberto Zenha Rela;2006;2
Mário Alberto Zenha Rela;João Carlos Cunha;2006;2
João Carlos Cunha;Mário Alberto Zenha Rela;2011;2
Mário Alberto Zenha Rela;João Carlos Cunha;2011;2
João Carlos Cunha;Mário Alberto Zenha Rela;2013;4
Mário Alberto Zenha Rela;João Carlos Cunha;2013;4
João Carlos Cunha;Mário Alberto Zenha Rela;2015;2
Mário Alberto Zenha Rela;João Carlos Cunha;2015;2
João Carlos Cunha;Nuno Antunes;2013;2
Nuno Antunes;João Carlos Cunha;2013;2
João Carlos Cunha;Nuno Antunes;2014;2
Nuno Antunes;João Carlos Cunha;2014;2
João Carlos Cunha;Nuno Silva;2013;2
Nuno Silva;João Carlos Cunha;2013;2
João Carlos Cunha;Raul Barbosa;2011;2
Raul Barbosa;João Carlos Cunha;2011;2
João Carlos Cunha;Raul Barbosa;2013;4
Raul Barbosa;João Carlos Cunha;2013;4
João Carlos Cunha;Ricardo Barbosa;2012;2
Ricardo Barbosa;João Carlos Cunha;2012;2
João Carlos Cunha;Ricardo Barbosa;2013;2
Ricardo Barbosa;João Carlos Cunha;2013;2
João Carreira;João Gabriel Silva;1994;2
João Gabriel Silva;João Carreira;1994;2
João Carreira;João Gabriel Silva;1995;8
João Gabriel Silva;João Carreira;1995;8
João Carreira;João Gabriel Silva;1996;2
João Gabriel Silva;João Carreira;1996;2
João Carreira;João Gabriel Silva;1997;4
João Gabriel Silva;João Carreira;1997;4
João Carreira;João Gabriel Silva;1998;2
João Gabriel Silva;João Carreira;1998;2
João Carreira;João Gabriel Silva;1999;2
João Gabriel Silva;João Carreira;1999;2
João Carreira;João Gabriel Silva;2003;2
João Gabriel Silva;João Carreira;2003;2
João Carreira;Koen Langendoen;1997;2
Koen Langendoen;João Carreira;1997;2
João Carreira;Luís Silva;1994;2
Luís Silva;João Carreira;1994;2
João Carreira;Luís Silva;1995;2
Luís Silva;João Carreira;1995;2
João Gabriel Silva;João Pedro Costa;2015;2
João Pedro Costa;João Gabriel Silva;2015;2
João Gabriel Silva;Klaus Echtle;1998;2
Klaus Echtle;João Gabriel Silva;1998;2
João Gabriel Silva;Knud Pedersen;2004;2
Knud Pedersen;João Gabriel Silva;2004;2
João Gabriel Silva;Koen Langendoen;1997;2
Koen Langendoen;João Gabriel Silva;1997;2
João Gabriel Silva;Luís Silva;1992;2
Luís Silva;João Gabriel Silva;1992;2
João Gabriel Silva;Luís Silva;1993;4
Luís Silva;João Gabriel Silva;1993;4
João Gabriel Silva;Luís Silva;1994;18
Luís Silva;João Gabriel Silva;1994;18
João Gabriel Silva;Luís Silva;1995;6
Luís Silva;João Gabriel Silva;1995;6
João Gabriel Silva;Luís Silva;1996;8
Luís Silva;João Gabriel Silva;1996;8
João Gabriel Silva;Luís Silva;1997;10
Luís Silva;João Gabriel Silva;1997;10
João Gabriel Silva;Luís Silva;1998;26
Luís Silva;João Gabriel Silva;1998;26
João Gabriel Silva;Luís Silva;1999;14
Luís Silva;João Gabriel Silva;1999;14
João Gabriel Silva;Luís Silva;2000;18
Luís Silva;João Gabriel Silva;2000;18
João Gabriel Silva;Luís Silva;2001;10
Luís Silva;João Gabriel Silva;2001;10
João Gabriel Silva;Luís Silva;2002;8
Luís Silva;João Gabriel Silva;2002;8
João Gabriel Silva;Luís Silva;2003;2
Luís Silva;João Gabriel Silva;2003;2
João Gabriel Silva;Luís Silva;2006;4
Luís Silva;João Gabriel Silva;2006;4
João Gabriel Silva;Lyndon Clarke;1995;4
Lyndon Clarke;João Gabriel Silva;1995;4
João Gabriel Silva;Manuel Rodríguez;2004;2
Manuel Rodríguez;João Gabriel Silva;2004;2
João Gabriel Silva;Manuel Rodríguez;2005;2
Manuel Rodríguez;João Gabriel Silva;2005;2
João Gabriel Silva;Marco Vieira;2003;2
Marco Vieira;João Gabriel Silva;2003;2
João Gabriel Silva;Mário Alberto Zenha Rela;1992;4
Mário Alberto Zenha Rela;João Gabriel Silva;1992;4
João Gabriel Silva;Mário Alberto Zenha Rela;1993;2
Mário Alberto Zenha Rela;João Gabriel Silva;1993;2
João Gabriel Silva;Mário Alberto Zenha Rela;1994;2
Mário Alberto Zenha Rela;João Gabriel Silva;1994;2
João Gabriel Silva;Mário Alberto Zenha Rela;1995;2
Mário Alberto Zenha Rela;João Gabriel Silva;1995;2
João Gabriel Silva;Mário Alberto Zenha Rela;1996;4
Mário Alberto Zenha Rela;João Gabriel Silva;1996;4
João Gabriel Silva;Mário Alberto Zenha Rela;1998;2
Mário Alberto Zenha Rela;João Gabriel Silva;1998;2
João Gabriel Silva;Mário Alberto Zenha Rela;1999;2
Mário Alberto Zenha Rela;João Gabriel Silva;1999;2
João Gabriel Silva;Mário Alberto Zenha Rela;2000;2
Mário Alberto Zenha Rela;João Gabriel Silva;2000;2
João Gabriel Silva;Mário Alberto Zenha Rela;2001;2
Mário Alberto Zenha Rela;João Gabriel Silva;2001;2
João Gabriel Silva;Mário Alberto Zenha Rela;2002;4
Mário Alberto Zenha Rela;João Gabriel Silva;2002;4
João Gabriel Silva;Mário Alberto Zenha Rela;2005;2
Mário Alberto Zenha Rela;João Gabriel Silva;2005;2
João Gabriel Silva;Nuno Fonseca;2003;2
Nuno Fonseca;João Gabriel Silva;2003;2
João Gabriel Silva;Nuno Santos;2001;2
Nuno Santos;João Gabriel Silva;2001;2
João Gabriel Silva;Nuno Santos;2002;2
Nuno Santos;João Gabriel Silva;2002;2
João Gabriel Silva;Patricia Rodríguez-Dapena;2004;2
Patricia Rodríguez-Dapena;João Gabriel Silva;2004;2
João Gabriel Silva;Patricia Rodríguez-Dapena;2005;2
Patricia Rodríguez-Dapena;João Gabriel Silva;2005;2
João Gabriel Silva;Patricio Domingues;2003;2
Patricio Domingues;João Gabriel Silva;2003;2
João Gabriel Silva;Patricio Domingues;2006;2
Patricio Domingues;João Gabriel Silva;2006;2
João Gabriel Silva;Paula Furtado;1993;2
Paula Furtado;João Gabriel Silva;1993;2
João Gabriel Silva;Paula Prata;1998;2
Paula Prata;João Gabriel Silva;1998;2
João Gabriel Silva;Paula Prata;1999;4
Paula Prata;João Gabriel Silva;1999;4
João Gabriel Silva;Paula Prata;2005;2
Paula Prata;João Gabriel Silva;2005;2
João Gabriel Silva;Paulo Marques;1999;4
Paulo Marques;João Gabriel Silva;1999;4
João Gabriel Silva;Paulo Marques;2000;10
Paulo Marques;João Gabriel Silva;2000;10
João Gabriel Silva;Paulo Marques;2001;10
Paulo Marques;João Gabriel Silva;2001;10
João Gabriel Silva;Paulo Marques;2002;8
Paulo Marques;João Gabriel Silva;2002;8
João Gabriel Silva;Paulo Martins;1998;4
Paulo Martins;João Gabriel Silva;1998;4
João Gabriel Silva;Paulo Martins;2000;2
Paulo Martins;João Gabriel Silva;2000;2
João Gabriel Silva;Paulo Santos;2002;2
Paulo Santos;João Gabriel Silva;2002;2
João Gabriel Silva;Pedro  Nunes da Costa;2003;2
Pedro  Nunes da Costa;João Gabriel Silva;2003;2
João Gabriel Silva;Pedro Bizarro;1998;8
Pedro Bizarro;João Gabriel Silva;1998;8
João Gabriel Silva;Pedro Furtado;1992;2
Pedro Furtado;João Gabriel Silva;1992;2
João Gabriel Silva;Pedro Silva;1999;2
Pedro Silva;João Gabriel Silva;1999;2
João Gabriel Silva;Raul Fonseca;2001;4
Raul Fonseca;João Gabriel Silva;2001;4
João Gabriel Silva;Raul Fonseca;2002;2
Raul Fonseca;João Gabriel Silva;2002;2
João Gabriel Silva;Simon Chapple;1995;4
Simon Chapple;João Gabriel Silva;1995;4
João Gabriel Silva;Simon Chapple;1996;2
Simon Chapple;João Gabriel Silva;1996;2
João Gabriel Silva;Simon Chapple;1997;2
Simon Chapple;João Gabriel Silva;1997;2
João Gabriel Silva;Tiago Baptista;2002;2
Tiago Baptista;João Gabriel Silva;2002;2
João Gabriel Silva;Vitor Batista;1998;2
Vitor Batista;João Gabriel Silva;1998;2
João Gabriel Silva;Vitor Batista;2000;2
Vitor Batista;João Gabriel Silva;2000;2
João Gabriel Silva;Vítor Manuel Noronha Távora;1996;2
Vítor Manuel Noronha Távora;João Gabriel Silva;1996;2
João Gabriel Silva;Vítor Manuel Noronha Távora;2000;4
Vítor Manuel Noronha Távora;João Gabriel Silva;2000;4
João Pedro Costa;Marco Vieira;2002;2
Marco Vieira;João Pedro Costa;2002;2
João Pedro Costa;Marco Vieira;2003;2
Marco Vieira;João Pedro Costa;2003;2
João Pedro Costa;Pedro Furtado;2002;2
Pedro Furtado;João Pedro Costa;2002;2
João Pedro Costa;Pedro Furtado;2003;8
Pedro Furtado;João Pedro Costa;2003;8
João Pedro Costa;Pedro Furtado;2008;2
Pedro Furtado;João Pedro Costa;2008;2
João Pedro Costa;Pedro Furtado;2010;6
Pedro Furtado;João Pedro Costa;2010;6
João Pedro Costa;Pedro Furtado;2011;18
Pedro Furtado;João Pedro Costa;2011;18
João Pedro Costa;Pedro Furtado;2012;8
Pedro Furtado;João Pedro Costa;2012;8
João Silva;Luís Silva;1999;2
Luís Silva;João Silva;1999;2
João Silva;Luís Silva;2000;2
Luís Silva;João Silva;2000;2
João Silva;Paulo Marques;2000;2
Paulo Marques;João Silva;2000;2
Juan A. Gomez-Pulido;Juan M. Sánchez-Pérez;2007;2
Juan M. Sánchez-Pérez;Juan A. Gomez-Pulido;2007;2
Juan A. Gomez-Pulido;Luís Silva;2007;2
Luís Silva;Juan A. Gomez-Pulido;2007;2
Juan A. Gomez-Pulido;Miguel A. Vega-Rodríguez;2007;2
Miguel A. Vega-Rodríguez;Juan A. Gomez-Pulido;2007;2
Juan A. Gomez-Pulido;Patricio Domingues;2007;2
Patricio Domingues;Juan A. Gomez-Pulido;2007;2
Juan A. Gomez-Pulido;Renato Vale;2007;2
Renato Vale;Juan A. Gomez-Pulido;2007;2
Juan A. Gomez-Pulido;Sílvio Mendes;2007;2
Sílvio Mendes;Juan A. Gomez-Pulido;2007;2
Juan Carlos García;Karama Kanoun;2005;2
Karama Kanoun;Juan Carlos García;2005;2
Juan Carlos García;Mario Dal Cin;2005;2
Mario Dal Cin;Juan Carlos García;2005;2
Juan F Prieto;Marco Vieira;2009;2
Marco Vieira;Juan F Prieto;2009;2
Juan F Prieto;Mauro Pecchioli;2008;2
Mauro Pecchioli;Juan F Prieto;2008;2
Juan F Prieto;Mauro Pecchioli;2009;2
Mauro Pecchioli;Juan F Prieto;2009;2
Juan F Prieto;Paulo Marques;2009;2
Paulo Marques;Juan F Prieto;2009;2
Juan F Prieto;Pedro Bizarro;2008;2
Pedro Bizarro;Juan F Prieto;2008;2
Juan F Prieto;Vicente Navarro;2009;2
Vicente Navarro;Juan F Prieto;2009;2
Juan M. Sánchez-Pérez;Luís Silva;2007;2
Luís Silva;Juan M. Sánchez-Pérez;2007;2
Juan M. Sánchez-Pérez;Miguel A. Vega-Rodríguez;2007;2
Miguel A. Vega-Rodríguez;Juan M. Sánchez-Pérez;2007;2
Juan M. Sánchez-Pérez;Patricio Domingues;2007;2
Patricio Domingues;Juan M. Sánchez-Pérez;2007;2
Juan M. Sánchez-Pérez;Renato Vale;2007;2
Renato Vale;Juan M. Sánchez-Pérez;2007;2
Juan M. Sánchez-Pérez;Sílvio Mendes;2007;2
Sílvio Mendes;Juan M. Sánchez-Pérez;2007;2
Júlio Estrella;Kalinka Branco;2010;2
Kalinka Branco;Júlio Estrella;2010;2
Júlio Estrella;Kalinka Branco;2011;6
Kalinka Branco;Júlio Estrella;2011;6
Júlio Estrella;Marco Vieira;2010;2
Marco Vieira;Júlio Estrella;2010;2
Júlio Estrella;Marco Vieira;2011;6
Marco Vieira;Júlio Estrella;2011;6
Júlio Estrella;Nuno Antunes;2011;2
Nuno Antunes;Júlio Estrella;2011;2
Kalinka Branco;Marco Vieira;2010;2
Marco Vieira;Kalinka Branco;2010;2
Kalinka Branco;Marco Vieira;2011;6
Marco Vieira;Kalinka Branco;2011;6
Kalinka Branco;Nuno Antunes;2011;2
Nuno Antunes;Kalinka Branco;2011;2
Karama Kanoun;Mario Dal Cin;2005;2
Mario Dal Cin;Karama Kanoun;2005;2
Knud Pedersen;Manuel Rodríguez;2004;2
Manuel Rodríguez;Knud Pedersen;2004;2
Knud Pedersen;Patricia Rodríguez-Dapena;2004;2
Patricia Rodríguez-Dapena;Knud Pedersen;2004;2
Luis Henriques;Ricardo Barbosa;2005;2
Ricardo Barbosa;Luis Henriques;2005;2
Luis Henriques;Ricardo Maia;2002;2
Ricardo Maia;Luis Henriques;2002;2
Luis Henriques;Ricardo Maia;2005;2
Ricardo Maia;Luis Henriques;2005;2
Luis Orleans;Pedro Furtado;2007;4
Pedro Furtado;Luis Orleans;2007;4
Luis Pinto;Tiago Santos;2008;2
Tiago Santos;Luis Pinto;2008;2
Luís Eduardo Santos;Marco Vieira;2014;2
Marco Vieira;Luís Eduardo Santos;2014;2
Luís Eduardo Santos;Mário Alberto Zenha Rela;2003;2
Mário Alberto Zenha Rela;Luís Eduardo Santos;2003;2
Luís Pureza;Mauro Pecchioli;2006;2
Mauro Pecchioli;Luís Pureza;2006;2
Luís Pureza;Niklas Lindman;2006;2
Niklas Lindman;Luís Pureza;2006;2
Luís Pureza;Paulo Marques;2006;2
Paulo Marques;Luís Pureza;2006;2
Luís Silva;Lyndon Clarke;1995;4
Lyndon Clarke;Luís Silva;1995;4
Luís Silva;Miguel A. Vega-Rodríguez;2007;2
Miguel A. Vega-Rodríguez;Luís Silva;2007;2
Luís Silva;Nuno Carvalho;2003;4
Nuno Carvalho;Luís Silva;2003;4
Luís Silva;Nuno M. Rodrigues;2007;2
Nuno M. Rodrigues;Luís Silva;2007;2
Luís Silva;Nuno Moreno;2006;2
Nuno Moreno;Luís Silva;2006;2
Luís Silva;Nuno Santos;2001;2
Nuno Santos;Luís Silva;2001;2
Luís Silva;Nuno Santos;2002;2
Nuno Santos;Luís Silva;2002;2
Luís Silva;Nuno Santos;2003;4
Nuno Santos;Luís Silva;2003;4
Luís Silva;Oleg Lodygensky;2009;2
Oleg Lodygensky;Luís Silva;2009;2
Luís Silva;Patricio Domingues;2003;2
Patricio Domingues;Luís Silva;2003;2
Luís Silva;Patricio Domingues;2005;8
Patricio Domingues;Luís Silva;2005;8
Luís Silva;Patricio Domingues;2006;16
Patricio Domingues;Luís Silva;2006;16
Luís Silva;Patricio Domingues;2007;8
Patricio Domingues;Luís Silva;2007;8
Luís Silva;Patricio Domingues;2008;6
Patricio Domingues;Luís Silva;2008;6
Luís Silva;Patricio Domingues;2009;6
Patricio Domingues;Luís Silva;2009;6
Luís Silva;Paul Malecot;2007;2
Paul Malecot;Luís Silva;2007;2
Luís Silva;Paulo Marques;1999;4
Paulo Marques;Luís Silva;1999;4
Luís Silva;Paulo Marques;2000;12
Paulo Marques;Luís Silva;2000;12
Luís Silva;Paulo Marques;2001;10
Paulo Marques;Luís Silva;2001;10
Luís Silva;Paulo Marques;2002;8
Paulo Marques;Luís Silva;2002;8
Luís Silva;Paulo Marques;2003;2
Paulo Marques;Luís Silva;2003;2
Luís Silva;Paulo Marques;2004;4
Paulo Marques;Luís Silva;2004;4
Luís Silva;Paulo Marques;2005;8
Paulo Marques;Luís Silva;2005;8
Luís Silva;Paulo Marques;2006;2
Paulo Marques;Luís Silva;2006;2
Luís Silva;Paulo Marques;2007;2
Paulo Marques;Luís Silva;2007;2
Luís Silva;Paulo Martins;1998;6
Paulo Martins;Luís Silva;1998;6
Luís Silva;Paulo Martins;1999;4
Paulo Martins;Luís Silva;1999;4
Luís Silva;Paulo Martins;2000;2
Paulo Martins;Luís Silva;2000;2
Luís Silva;Paulo Santos;2002;2
Paulo Santos;Luís Silva;2002;2
Luís Silva;Pedro Bizarro;1998;8
Pedro Bizarro;Luís Silva;1998;8
Luís Silva;Pedro Pereira;2000;4
Pedro Pereira;Luís Silva;2000;4
Luís Silva;Pedro Pereira;2003;2
Pedro Pereira;Luís Silva;2003;2
Luís Silva;Péter Kacsuk;2009;2
Péter Kacsuk;Luís Silva;2009;2
Luís Silva;Raul Fonseca;2001;4
Raul Fonseca;Luís Silva;2001;4
Luís Silva;Raul Fonseca;2002;2
Raul Fonseca;Luís Silva;2002;2
Luís Silva;Renato Vale;2007;2
Renato Vale;Luís Silva;2007;2
Luís Silva;Simon Chapple;1995;4
Simon Chapple;Luís Silva;1995;4
Luís Silva;Simon Chapple;1996;2
Simon Chapple;Luís Silva;1996;2
Luís Silva;Simon Chapple;1997;2
Simon Chapple;Luís Silva;1997;2
Luís Silva;Sébastien Tixeuil;2005;2
Sébastien Tixeuil;Luís Silva;2005;2
Luís Silva;Sébastien Tixeuil;2006;6
Sébastien Tixeuil;Luís Silva;2006;6
Luís Silva;Sílvio Mendes;2007;2
Sílvio Mendes;Luís Silva;2007;2
Luís Silva;Vitor Batista;1998;4
Vitor Batista;Luís Silva;1998;4
Luís Silva;Vitor Batista;1999;4
Vitor Batista;Luís Silva;1999;4
Luís Silva;Vitor Batista;2000;2
Vitor Batista;Luís Silva;2000;2
Luís Silva;Vítor Manuel Noronha Távora;1996;2
Vítor Manuel Noronha Távora;Luís Silva;1996;2
Luís Silva;Vítor Manuel Noronha Távora;2000;4
Vítor Manuel Noronha Távora;Luís Silva;2000;4
Luís Silva;William  Hoarau;2005;2
William  Hoarau;Luís Silva;2005;2
Luís Silva;William  Hoarau;2006;6
William  Hoarau;Luís Silva;2006;6
Luís Silva;Zoltán Balaton;2009;2
Zoltán Balaton;Luís Silva;2009;2
Luís Silva;Zoltán Farkas;2009;2
Zoltán Farkas;Luís Silva;2009;2
Lyndon Clarke;Simon Chapple;1995;4
Simon Chapple;Lyndon Clarke;1995;4
Manuel Rodríguez;Patricia Rodríguez-Dapena;2004;2
Patricia Rodríguez-Dapena;Manuel Rodríguez;2004;2
Manuel Rodríguez;Patricia Rodríguez-Dapena;2005;2
Patricia Rodríguez-Dapena;Manuel Rodríguez;2005;2
Marcelo Rodrigues Nunes Mendes;Paulo Marques;2008;2
Paulo Marques;Marcelo Rodrigues Nunes Mendes;2008;2
Marcelo Rodrigues Nunes Mendes;Paulo Marques;2009;2
Paulo Marques;Marcelo Rodrigues Nunes Mendes;2009;2
Marcelo Rodrigues Nunes Mendes;Paulo Marques;2010;4
